query_date,record_date,updated_timestamp,timestamp,valid_period_start,valid_period_end,valid_period_text,general_forecast_code,general_forecast_text,temperature_low_c,temperature_high_c,relative_humidity_low_pct,relative_humidity_high_pct,wind_speed_low,wind_speed_high,wind_direction,period_count,period_1_start,period_1_end,period_1_text,period_1_west_forecast_code,period_1_west_forecast_text,period_1_east_forecast_code,period_1_east_forecast_text,period_1_central_forecast_code,period_1_central_forecast_text,period_1_north_forecast_code,period_1_north_forecast_text,period_1_south_forecast_code,period_1_south_forecast_text,period_2_start,period_2_end,period_2_text,period_2_west_forecast_code,period_2_west_forecast_text,period_2_east_forecast_code,period_2_east_forecast_text,period_2_central_forecast_code,period_2_central_forecast_text,period_2_north_forecast_code,period_2_north_forecast_text,period_2_south_forecast_code,period_2_south_forecast_text,period_3_start,period_3_end,period_3_text,period_3_west_forecast_code,period_3_west_forecast_text,period_3_east_forecast_code,period_3_east_forecast_text,period_3_central_forecast_code,period_3_central_forecast_text,period_3_north_forecast_code,period_3_north_forecast_text,period_3_south_forecast_code,period_3_south_forecast_text,period_4_start,period_4_end,period_4_text,period_4_west_forecast_code,period_4_west_forecast_text,period_4_east_forecast_code,period_4_east_forecast_text,period_4_central_forecast_code,period_4_central_forecast_text,period_4_north_forecast_code,period_4_north_forecast_text,period_4_south_forecast_code,period_4_south_forecast_text,temperature_unit,relative_humidity_unit,weather_source,weather_source_url
2024-05-17,2024-05-17,2024-05-17T23:11:15+08:00,2024-05-17T23:00:00+08:00,2024-05-18T00:00:00+08:00,2024-05-19T00:00:00+08:00,0 AM 18 May to 0 AM 19 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,20.0,SSE,1,2024-05-18T18:00:00+08:00,2024-05-19T00:00:00+08:00,6 pm to Midnight 18 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-17,2024-05-17,2024-07-17T16:38:59+08:00,2024-05-17T23:00:00+08:00,2024-05-18T00:00:00+08:00,2024-05-19T00:00:00+08:00,0 AM 18 May to 0 AM 19 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,20.0,SSE,4,2024-05-18T00:00:00+08:00,2024-05-18T06:00:00+08:00,Midnight to 6 am 18 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),2024-05-18T06:00:00+08:00,2024-05-18T12:00:00+08:00,6 am to Midday 18 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-18T12:00:00+08:00,2024-05-18T18:00:00+08:00,Midday to 6 pm 18 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-18T18:00:00+08:00,2024-05-19T00:00:00+08:00,6 pm to Midnight 18 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),Degrees Celsius,Percentage,,
2024-05-18,2024-05-18,2024-05-18T01:31:14+08:00,2024-05-18T01:25:00+08:00,2024-05-19T00:00:00+08:00,2024-05-20T00:00:00+08:00,0 AM 19 May to 0 AM 20 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,20.0,SSE,1,2024-05-18T18:00:00+08:00,2024-05-19T00:00:00+08:00,6 pm to Midnight 18 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-18,2024-05-18,2024-07-17T16:38:59+08:00,2024-05-18T01:25:00+08:00,2024-05-19T00:00:00+08:00,2024-05-20T00:00:00+08:00,0 AM 19 May to 0 AM 20 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,20.0,SSE,4,2024-05-18T00:00:00+08:00,2024-05-18T06:00:00+08:00,Midnight to 6 am 18 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),2024-05-18T06:00:00+08:00,2024-05-18T12:00:00+08:00,6 am to Midday 18 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-18T12:00:00+08:00,2024-05-18T18:00:00+08:00,Midday to 6 pm 18 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-18T18:00:00+08:00,2024-05-19T00:00:00+08:00,6 pm to Midnight 18 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),Degrees Celsius,Percentage,,
2024-05-18,2024-05-18,2024-05-18T05:41:17+08:00,2024-05-18T05:30:00+08:00,2024-05-18T06:00:00+08:00,2024-05-19T06:00:00+08:00,6 AM 18 May to 6 AM 19 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,20.0,SSE,1,2024-05-18T18:00:00+08:00,2024-05-19T06:00:00+08:00,6 pm 18 May to 6 am 19 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-18,2024-05-18,2024-07-17T16:38:59+08:00,2024-05-18T05:30:00+08:00,2024-05-18T06:00:00+08:00,2024-05-19T06:00:00+08:00,6 AM 18 May to 6 AM 19 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,20.0,SSE,3,2024-05-18T06:00:00+08:00,2024-05-18T12:00:00+08:00,6 am to Midday 18 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-18T12:00:00+08:00,2024-05-18T18:00:00+08:00,Midday to 6 pm 18 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-18T18:00:00+08:00,2024-05-19T06:00:00+08:00,6 pm 18 May to 6 am 19 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,Degrees Celsius,Percentage,,
2024-05-18,2024-05-18,2024-05-18T11:51:06+08:00,2024-05-18T11:47:00+08:00,2024-05-18T12:00:00+08:00,2024-05-19T12:00:00+08:00,12 PM 18 May to 12 PM 19 May,TL,Thundery Showers,24.0,34.0,65.0,95.0,10.0,20.0,SSE,1,2024-05-19T06:00:00+08:00,2024-05-19T12:00:00+08:00,6 am to Midday 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-18,2024-05-18,2024-07-17T16:37:56+08:00,2024-05-18T11:47:00+08:00,2024-05-18T12:00:00+08:00,2024-05-19T12:00:00+08:00,12 PM 18 May to 12 PM 19 May,TL,Thundery Showers,24.0,34.0,65.0,95.0,10.0,20.0,SSE,3,2024-05-18T12:00:00+08:00,2024-05-18T18:00:00+08:00,Midday to 6 pm 18 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-18T18:00:00+08:00,2024-05-19T06:00:00+08:00,6 pm 18 May to 6 am 19 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),2024-05-19T06:00:00+08:00,2024-05-19T12:00:00+08:00,6 am to Midday 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,Degrees Celsius,Percentage,,
2024-05-18,2024-05-18,2024-05-18T14:41:13+08:00,2024-05-18T14:33:00+08:00,2024-05-18T12:00:00+08:00,2024-05-19T12:00:00+08:00,12 PM 18 May to 12 PM 19 May,TL,Thundery Showers,24.0,34.0,65.0,95.0,10.0,20.0,SSE,1,2024-05-19T06:00:00+08:00,2024-05-19T12:00:00+08:00,6 am to Midday 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-18,2024-05-18,2024-07-17T16:37:56+08:00,2024-05-18T14:33:00+08:00,2024-05-18T12:00:00+08:00,2024-05-19T12:00:00+08:00,12 PM 18 May to 12 PM 19 May,TL,Thundery Showers,24.0,34.0,65.0,95.0,10.0,20.0,SSE,3,2024-05-18T12:00:00+08:00,2024-05-18T18:00:00+08:00,Midday to 6 pm 18 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-18T18:00:00+08:00,2024-05-19T06:00:00+08:00,6 pm 18 May to 6 am 19 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,2024-05-19T06:00:00+08:00,2024-05-19T12:00:00+08:00,6 am to Midday 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,Degrees Celsius,Percentage,,
2024-05-18,2024-05-18,2024-05-18T17:01:12+08:00,2024-05-18T16:57:00+08:00,2024-05-18T12:00:00+08:00,2024-05-19T12:00:00+08:00,12 PM 18 May to 12 PM 19 May,TL,Thundery Showers,24.0,34.0,65.0,95.0,10.0,20.0,SSE,1,2024-05-19T06:00:00+08:00,2024-05-19T12:00:00+08:00,6 am to Midday 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-18,2024-05-18,2024-07-17T16:37:57+08:00,2024-05-18T16:57:00+08:00,2024-05-18T12:00:00+08:00,2024-05-19T12:00:00+08:00,12 PM 18 May to 12 PM 19 May,TL,Thundery Showers,24.0,34.0,65.0,95.0,10.0,20.0,SSE,3,2024-05-18T12:00:00+08:00,2024-05-18T18:00:00+08:00,Midday to 6 pm 18 May,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,2024-05-18T18:00:00+08:00,2024-05-19T06:00:00+08:00,6 pm 18 May to 6 am 19 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,2024-05-19T06:00:00+08:00,2024-05-19T12:00:00+08:00,6 am to Midday 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,Degrees Celsius,Percentage,,
2024-05-18,2024-05-18,2024-05-18T17:51:26+08:00,2024-05-18T17:40:00+08:00,2024-05-18T18:00:00+08:00,2024-05-19T18:00:00+08:00,6 PM 18 May to 6 PM 19 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,25.0,SSE,1,2024-05-19T12:00:00+08:00,2024-05-19T18:00:00+08:00,Midday to 6 pm 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-18,2024-05-18,2024-07-17T16:37:57+08:00,2024-05-18T17:40:00+08:00,2024-05-18T18:00:00+08:00,2024-05-19T18:00:00+08:00,6 PM 18 May to 6 PM 19 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,25.0,SSE,3,2024-05-18T18:00:00+08:00,2024-05-19T06:00:00+08:00,6 pm 18 May to 6 am 19 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,2024-05-19T06:00:00+08:00,2024-05-19T12:00:00+08:00,6 am to Midday 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-19T12:00:00+08:00,2024-05-19T18:00:00+08:00,Midday to 6 pm 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,Degrees Celsius,Percentage,,
2024-05-18,2024-05-18,2024-05-18T23:11:01+08:00,2024-05-18T23:04:00+08:00,2024-05-19T00:00:00+08:00,2024-05-20T00:00:00+08:00,0 AM 19 May to 0 AM 20 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,25.0,SSE,1,2024-05-19T18:00:00+08:00,2024-05-20T00:00:00+08:00,6 pm to Midnight 19 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-18,2024-05-18,2024-07-17T16:37:58+08:00,2024-05-18T23:04:00+08:00,2024-05-19T00:00:00+08:00,2024-05-20T00:00:00+08:00,0 AM 19 May to 0 AM 20 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,25.0,SSE,4,2024-05-19T00:00:00+08:00,2024-05-19T06:00:00+08:00,Midnight to 6 am 19 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),2024-05-19T06:00:00+08:00,2024-05-19T12:00:00+08:00,6 am to Midday 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-19T12:00:00+08:00,2024-05-19T18:00:00+08:00,Midday to 6 pm 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-19T18:00:00+08:00,2024-05-20T00:00:00+08:00,6 pm to Midnight 19 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,Degrees Celsius,Percentage,,
2024-05-19,2024-05-19,2024-05-19T05:41:12+08:00,2024-05-19T05:33:00+08:00,2024-05-19T06:00:00+08:00,2024-05-20T06:00:00+08:00,6 AM 19 May to 6 AM 20 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,25.0,SSE,1,2024-05-19T18:00:00+08:00,2024-05-20T06:00:00+08:00,6 pm 19 May to 6 am 20 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-19,2024-05-19,2024-07-17T16:37:58+08:00,2024-05-19T05:33:00+08:00,2024-05-19T06:00:00+08:00,2024-05-20T06:00:00+08:00,6 AM 19 May to 6 AM 20 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,25.0,SSE,3,2024-05-19T06:00:00+08:00,2024-05-19T12:00:00+08:00,6 am to Midday 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-19T12:00:00+08:00,2024-05-19T18:00:00+08:00,Midday to 6 pm 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-19T18:00:00+08:00,2024-05-20T06:00:00+08:00,6 pm 19 May to 6 am 20 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,Degrees Celsius,Percentage,,
2024-05-19,2024-05-19,2024-05-19T08:11:31+08:00,2024-05-19T08:07:00+08:00,2024-05-19T06:00:00+08:00,2024-05-20T06:00:00+08:00,6 AM 19 May to 6 AM 20 May,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,25.0,SSE,1,2024-05-19T18:00:00+08:00,2024-05-20T06:00:00+08:00,6 pm 19 May to 6 am 20 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-19,2024-05-19,2024-07-17T16:34:57+08:00,2024-05-19T08:07:00+08:00,2024-05-19T06:00:00+08:00,2024-05-20T06:00:00+08:00,6 AM 19 May to 6 AM 20 May,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,25.0,SSE,3,2024-05-19T06:00:00+08:00,2024-05-19T12:00:00+08:00,6 am to Midday 19 May,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),2024-05-19T12:00:00+08:00,2024-05-19T18:00:00+08:00,Midday to 6 pm 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-19T18:00:00+08:00,2024-05-20T06:00:00+08:00,6 pm 19 May to 6 am 20 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,Degrees Celsius,Percentage,,
2024-05-19,2024-05-19,2024-05-19T11:40:54+08:00,2024-05-19T11:33:00+08:00,2024-05-19T12:00:00+08:00,2024-05-20T12:00:00+08:00,12 PM 19 May to 12 PM 20 May,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,25.0,SSE,1,2024-05-20T06:00:00+08:00,2024-05-20T12:00:00+08:00,6 am to Midday 20 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-19,2024-05-19,2024-07-17T16:34:57+08:00,2024-05-19T11:33:00+08:00,2024-05-19T12:00:00+08:00,2024-05-20T12:00:00+08:00,12 PM 19 May to 12 PM 20 May,TL,Thundery Showers,25.0,34.0,60.0,95.0,10.0,25.0,SSE,3,2024-05-19T12:00:00+08:00,2024-05-19T18:00:00+08:00,Midday to 6 pm 19 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-19T18:00:00+08:00,2024-05-20T06:00:00+08:00,6 pm 19 May to 6 am 20 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,2024-05-20T06:00:00+08:00,2024-05-20T12:00:00+08:00,6 am to Midday 20 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,Degrees Celsius,Percentage,,
2024-05-19,2024-05-19,2024-05-19T17:51:04+08:00,2024-05-19T17:40:00+08:00,2024-05-19T18:00:00+08:00,2024-05-20T18:00:00+08:00,6 PM 19 May to 6 PM 20 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,15.0,SSE,1,2024-05-20T12:00:00+08:00,2024-05-20T18:00:00+08:00,Midday to 6 pm 20 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-19,2024-05-19,2024-07-17T16:34:57+08:00,2024-05-19T17:40:00+08:00,2024-05-19T18:00:00+08:00,2024-05-20T18:00:00+08:00,6 PM 19 May to 6 PM 20 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,15.0,SSE,3,2024-05-19T18:00:00+08:00,2024-05-20T06:00:00+08:00,6 pm 19 May to 6 am 20 May,SH,Showers,CL,Cloudy,CL,Cloudy,SH,Showers,CL,Cloudy,2024-05-20T06:00:00+08:00,2024-05-20T12:00:00+08:00,6 am to Midday 20 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-20T12:00:00+08:00,2024-05-20T18:00:00+08:00,Midday to 6 pm 20 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,Degrees Celsius,Percentage,,
2024-05-19,2024-05-19,2024-05-19T18:41:05+08:00,2024-05-19T18:36:00+08:00,2024-05-19T18:00:00+08:00,2024-05-20T18:00:00+08:00,6 PM 19 May to 6 PM 20 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,15.0,SSE,1,2024-05-20T12:00:00+08:00,2024-05-20T18:00:00+08:00,Midday to 6 pm 20 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-19,2024-05-19,2024-07-17T16:34:58+08:00,2024-05-19T18:36:00+08:00,2024-05-19T18:00:00+08:00,2024-05-20T18:00:00+08:00,6 PM 19 May to 6 PM 20 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,15.0,SSE,3,2024-05-19T18:00:00+08:00,2024-05-20T06:00:00+08:00,6 pm 19 May to 6 am 20 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,2024-05-20T06:00:00+08:00,2024-05-20T12:00:00+08:00,6 am to Midday 20 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-20T12:00:00+08:00,2024-05-20T18:00:00+08:00,Midday to 6 pm 20 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,Degrees Celsius,Percentage,,
2024-05-19,2024-05-19,2024-05-19T23:11:08+08:00,2024-05-19T23:02:00+08:00,2024-05-20T00:00:00+08:00,2024-05-21T00:00:00+08:00,0 AM 20 May to 0 AM 21 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,15.0,SSE,1,2024-05-20T18:00:00+08:00,2024-05-21T00:00:00+08:00,6 pm to Midnight 20 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
2024-05-19,2024-05-19,2024-07-17T16:34:58+08:00,2024-05-19T23:02:00+08:00,2024-05-20T00:00:00+08:00,2024-05-21T00:00:00+08:00,0 AM 20 May to 0 AM 21 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,15.0,SSE,4,2024-05-20T00:00:00+08:00,2024-05-20T06:00:00+08:00,Midnight to 6 am 20 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),2024-05-20T06:00:00+08:00,2024-05-20T12:00:00+08:00,6 am to Midday 20 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-20T12:00:00+08:00,2024-05-20T18:00:00+08:00,Midday to 6 pm 20 May,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,2024-05-20T18:00:00+08:00,2024-05-21T00:00:00+08:00,6 pm to Midnight 20 May,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,Degrees Celsius,Percentage,,
2024-05-20,2024-05-20,2024-05-20T03:31:12+08:00,2024-05-20T03:18:00+08:00,2024-05-21T00:00:00+08:00,2024-05-22T00:00:00+08:00,0 AM 21 May to 0 AM 22 May,TL,Thundery Showers,24.0,33.0,65.0,95.0,10.0,15.0,SSE,1,2024-05-20T18:00:00+08:00,2024-05-21T00:00:00+08:00,6 pm to Midnight 20 May,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2024_d_0e3254694f5c7eaf77478e5fbd580f64.csv
