date,timestamp,update_timestamp,wind_speed_high,wind_speed_low,wind_speed_direction,forecast_text,forecast_code,relative_humidity_high,relative_humidity_low,valid_period_text,valid_period_start,valid_period_end,temperature_high,temperature_low,time_period_text,time_period_start,time_period_end,south_forecast_text,south_forecast_code,north_forecast_text,north_forecast_code,east_forecast_text,east_forecast_code,central_forecast_text,central_forecast_code,west_forecast_text,west_forecast_code
2018-01-18,2018-01-18T17:44:00+08:00,2018-01-18T18:51:15+08:00,25.0,10.0,N,Thundery Showers,TL,95.0,55.0,6 PM 18 Jan - 6 PM 19 Jan,2018-01-18T18:00:00+08:00,2018-01-19T18:00:00+08:00,33.0,24.0,6 am to Midday 19 Jan,2018-01-19T06:00:00+08:00,2018-01-19T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-18,2018-01-18T17:44:00+08:00,2018-01-18T18:51:15+08:00,25.0,10.0,N,Thundery Showers,TL,95.0,55.0,6 PM 18 Jan - 6 PM 19 Jan,2018-01-18T18:00:00+08:00,2018-01-19T18:00:00+08:00,33.0,24.0,Midday to 6 pm 19 Jan,2018-01-19T12:00:00+08:00,2018-01-19T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-18,2018-01-18T19:56:00+08:00,2018-01-18T20:51:15+08:00,25.0,10.0,N,Thundery Showers,TL,95.0,55.0,6 PM 18 Jan - 6 PM 19 Jan,2018-01-18T18:00:00+08:00,2018-01-19T18:00:00+08:00,33.0,24.0,6 pm 18 Jan to 6 am 19 Jan,2018-01-18T18:00:00+08:00,2018-01-19T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-18,2018-01-18T19:56:00+08:00,2018-01-18T20:51:15+08:00,25.0,10.0,N,Thundery Showers,TL,95.0,55.0,6 PM 18 Jan - 6 PM 19 Jan,2018-01-18T18:00:00+08:00,2018-01-19T18:00:00+08:00,33.0,24.0,6 am to Midday 19 Jan,2018-01-19T06:00:00+08:00,2018-01-19T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-18,2018-01-18T19:56:00+08:00,2018-01-18T20:51:15+08:00,25.0,10.0,N,Thundery Showers,TL,95.0,55.0,6 PM 18 Jan - 6 PM 19 Jan,2018-01-18T18:00:00+08:00,2018-01-19T18:00:00+08:00,33.0,24.0,Midday to 6 pm 19 Jan,2018-01-19T12:00:00+08:00,2018-01-19T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-18,2018-01-18T23:01:00+08:00,2018-01-19T00:06:15+08:00,25.0,10.0,N,Thundery Showers,TL,95.0,55.0,12 AM 19 Jan - 12 AM 19 Jan,2018-01-19T00:00:00+08:00,2018-01-19T00:00:00+08:00,33.0,24.0,Midnight to 6 am 19 Jan,2018-01-19T00:00:00+08:00,2018-01-19T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-18,2018-01-18T23:01:00+08:00,2018-01-19T00:06:15+08:00,25.0,10.0,N,Thundery Showers,TL,95.0,55.0,12 AM 19 Jan - 12 AM 19 Jan,2018-01-19T00:00:00+08:00,2018-01-19T00:00:00+08:00,33.0,24.0,6 am to Midday 19 Jan,2018-01-19T06:00:00+08:00,2018-01-19T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-18,2018-01-18T23:01:00+08:00,2018-01-19T00:06:15+08:00,25.0,10.0,N,Thundery Showers,TL,95.0,55.0,12 AM 19 Jan - 12 AM 19 Jan,2018-01-19T00:00:00+08:00,2018-01-19T00:00:00+08:00,33.0,24.0,Midday to 6 pm 19 Jan,2018-01-19T12:00:00+08:00,2018-01-19T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-02-03,2018-02-03T02:53:00+08:00,2018-02-03T03:51:15+08:00,35.0,20.0,NNE,Passing Showers,PS,95.0,70.0,12 AM 3 Feb - 12 AM 4 Feb,2018-02-03T00:00:00+08:00,2018-02-04T00:00:00+08:00,30.0,23.0,6 pm to Midnight 3 Feb,2018-02-03T18:00:00+08:00,2018-02-04T00:00:00+08:00,Windy,WD,Windy,WD,Windy,WD,Windy,WD,Windy,WD
2018-01-18,2018-01-18T23:01:00+08:00,2018-01-19T00:06:15+08:00,25.0,10.0,N,Thundery Showers,TL,95.0,55.0,12 AM 19 Jan - 12 AM 19 Jan,2018-01-19T00:00:00+08:00,2018-01-19T00:00:00+08:00,33.0,24.0,6 pm to Midnight 19 Jan,2018-01-19T18:00:00+08:00,2018-01-20T00:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-19,2018-01-19T05:31:00+08:00,2018-01-19T06:06:15+08:00,20.0,10.0,N,Thundery Showers,TL,95.0,55.0,6 AM 19 Jan - 6 AM 20 Jan,2018-01-19T06:00:00+08:00,2018-01-20T06:00:00+08:00,33.0,24.0,6 am to Midday 19 Jan,2018-01-19T06:00:00+08:00,2018-01-19T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-19,2018-01-19T05:31:00+08:00,2018-01-19T06:06:15+08:00,20.0,10.0,N,Thundery Showers,TL,95.0,55.0,6 AM 19 Jan - 6 AM 20 Jan,2018-01-19T06:00:00+08:00,2018-01-20T06:00:00+08:00,33.0,24.0,Midday to 6 pm 19 Jan,2018-01-19T12:00:00+08:00,2018-01-19T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T05:31:00+08:00,2018-01-19T06:06:15+08:00,20.0,10.0,N,Thundery Showers,TL,95.0,55.0,6 AM 19 Jan - 6 AM 20 Jan,2018-01-19T06:00:00+08:00,2018-01-20T06:00:00+08:00,33.0,24.0,6 pm 19 Jan to 6 am 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-19,2018-01-19T11:37:00+08:00,2018-01-19T11:51:15+08:00,20.0,10.0,N,Thundery Showers,TL,95.0,55.0,12 PM 19 Jan - 12 PM 20 Jan,2018-01-19T12:00:00+08:00,2018-01-20T12:00:00+08:00,33.0,24.0,Midday to 6 pm 19 Jan,2018-01-19T12:00:00+08:00,2018-01-19T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T11:37:00+08:00,2018-01-19T11:51:15+08:00,20.0,10.0,N,Thundery Showers,TL,95.0,55.0,12 PM 19 Jan - 12 PM 20 Jan,2018-01-19T12:00:00+08:00,2018-01-20T12:00:00+08:00,33.0,24.0,6 pm 19 Jan to 6 am 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-19,2018-01-19T11:37:00+08:00,2018-01-19T11:51:15+08:00,20.0,10.0,N,Thundery Showers,TL,95.0,55.0,12 PM 19 Jan - 12 PM 20 Jan,2018-01-19T12:00:00+08:00,2018-01-20T12:00:00+08:00,33.0,24.0,6 am to Midday 20 Jan,2018-01-20T06:00:00+08:00,2018-01-20T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-19,2018-01-19T15:48:00+08:00,2018-01-19T17:06:15+08:00,20.0,10.0,N,Thundery Showers,TL,95.0,55.0,12 PM 19 Jan - 12 PM 20 Jan,2018-01-19T12:00:00+08:00,2018-01-20T12:00:00+08:00,33.0,24.0,Midday to 6 pm 19 Jan,2018-01-19T12:00:00+08:00,2018-01-19T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T15:48:00+08:00,2018-01-19T17:06:15+08:00,20.0,10.0,N,Thundery Showers,TL,95.0,55.0,12 PM 19 Jan - 12 PM 20 Jan,2018-01-19T12:00:00+08:00,2018-01-20T12:00:00+08:00,33.0,24.0,6 pm 19 Jan to 6 am 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T06:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T15:48:00+08:00,2018-01-19T17:06:15+08:00,20.0,10.0,N,Thundery Showers,TL,95.0,55.0,12 PM 19 Jan - 12 PM 20 Jan,2018-01-19T12:00:00+08:00,2018-01-20T12:00:00+08:00,33.0,24.0,6 am to Midday 20 Jan,2018-01-20T06:00:00+08:00,2018-01-20T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-19,2018-01-19T17:49:00+08:00,2018-01-19T18:06:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,6 pm 19 Jan to 6 am 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T06:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T17:49:00+08:00,2018-01-19T18:06:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,6 am to Midday 20 Jan,2018-01-20T06:00:00+08:00,2018-01-20T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-19,2018-01-19T17:49:00+08:00,2018-01-19T18:06:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T18:21:00+08:00,2018-01-19T18:51:16+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,6 pm 19 Jan to 6 am 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T06:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T18:21:00+08:00,2018-01-19T18:51:16+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,6 am to Midday 20 Jan,2018-01-20T06:00:00+08:00,2018-01-20T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-19,2018-01-19T18:21:00+08:00,2018-01-19T18:51:16+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T18:54:00+08:00,2018-01-19T20:06:16+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,6 pm 19 Jan to 6 am 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T06:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Moderate Rain,RA
2018-01-19,2018-01-19T18:54:00+08:00,2018-01-19T20:06:16+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,6 am to Midday 20 Jan,2018-01-20T06:00:00+08:00,2018-01-20T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-19,2018-01-19T18:54:00+08:00,2018-01-19T20:06:16+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T21:53:00+08:00,2018-01-19T22:21:14+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,6 pm 19 Jan to 6 am 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T06:00:00+08:00,Showers,SH,Cloudy,CL,Cloudy,CL,Cloudy,CL,Showers,SH
2018-01-19,2018-01-19T21:53:00+08:00,2018-01-19T22:21:14+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,6 am to Midday 20 Jan,2018-01-20T06:00:00+08:00,2018-01-20T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-19,2018-01-19T21:53:00+08:00,2018-01-19T22:21:14+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 PM 19 Jan - 6 PM 20 Jan,2018-01-19T18:00:00+08:00,2018-01-20T18:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T23:05:00+08:00,2018-01-19T23:36:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,12 AM 20 Jan - 12 AM 20 Jan,2018-01-20T00:00:00+08:00,2018-01-20T00:00:00+08:00,33.0,24.0,Midnight to 6 am 20 Jan,2018-01-20T00:00:00+08:00,2018-01-20T06:00:00+08:00,Showers,SH,Cloudy,CL,Cloudy,CL,Cloudy,CL,Showers,SH
2018-01-19,2018-01-19T23:05:00+08:00,2018-01-19T23:36:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,12 AM 20 Jan - 12 AM 20 Jan,2018-01-20T00:00:00+08:00,2018-01-20T00:00:00+08:00,33.0,24.0,6 am to Midday 20 Jan,2018-01-20T06:00:00+08:00,2018-01-20T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-19,2018-01-19T23:05:00+08:00,2018-01-19T23:36:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,12 AM 20 Jan - 12 AM 20 Jan,2018-01-20T00:00:00+08:00,2018-01-20T00:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T23:05:00+08:00,2018-01-19T23:36:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,12 AM 20 Jan - 12 AM 20 Jan,2018-01-20T00:00:00+08:00,2018-01-20T00:00:00+08:00,33.0,24.0,6 pm to Midnight 20 Jan,2018-01-20T18:00:00+08:00,2018-01-21T00:00:00+08:00,Showers,SH,Cloudy,CL,Cloudy,CL,Cloudy,CL,Showers,SH
2018-01-19,2018-01-19T23:37:00+08:00,2018-01-20T00:36:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,12 AM 20 Jan - 12 AM 20 Jan,2018-01-20T00:00:00+08:00,2018-01-20T00:00:00+08:00,33.0,24.0,Midnight to 6 am 20 Jan,2018-01-20T00:00:00+08:00,2018-01-20T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-19,2018-01-19T23:37:00+08:00,2018-01-20T00:36:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,12 AM 20 Jan - 12 AM 20 Jan,2018-01-20T00:00:00+08:00,2018-01-20T00:00:00+08:00,33.0,24.0,6 am to Midday 20 Jan,2018-01-20T06:00:00+08:00,2018-01-20T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-19,2018-01-19T23:37:00+08:00,2018-01-20T00:36:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,12 AM 20 Jan - 12 AM 20 Jan,2018-01-20T00:00:00+08:00,2018-01-20T00:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-19,2018-01-19T23:37:00+08:00,2018-01-20T00:36:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,12 AM 20 Jan - 12 AM 20 Jan,2018-01-20T00:00:00+08:00,2018-01-20T00:00:00+08:00,33.0,24.0,6 pm to Midnight 20 Jan,2018-01-20T18:00:00+08:00,2018-01-21T00:00:00+08:00,Showers,SH,Cloudy,CL,Cloudy,CL,Cloudy,CL,Showers,SH
2018-01-20,2018-01-20T05:36:00+08:00,2018-01-20T05:51:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 AM 20 Jan - 6 AM 21 Jan,2018-01-20T06:00:00+08:00,2018-01-21T06:00:00+08:00,33.0,24.0,6 am to Midday 20 Jan,2018-01-20T06:00:00+08:00,2018-01-20T12:00:00+08:00,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA,Fair (Day),FA
2018-01-20,2018-01-20T05:36:00+08:00,2018-01-20T05:51:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 AM 20 Jan - 6 AM 21 Jan,2018-01-20T06:00:00+08:00,2018-01-21T06:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-20,2018-01-20T05:36:00+08:00,2018-01-20T05:51:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 AM 20 Jan - 6 AM 21 Jan,2018-01-20T06:00:00+08:00,2018-01-21T06:00:00+08:00,33.0,24.0,6 pm 20 Jan to 6 am 21 Jan,2018-01-20T18:00:00+08:00,2018-01-21T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-20,2018-01-20T07:05:00+08:00,2018-01-20T08:06:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 AM 20 Jan - 6 AM 21 Jan,2018-01-20T06:00:00+08:00,2018-01-21T06:00:00+08:00,33.0,24.0,6 am to Midday 20 Jan,2018-01-20T06:00:00+08:00,2018-01-20T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-20,2018-01-20T07:05:00+08:00,2018-01-20T08:06:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 AM 20 Jan - 6 AM 21 Jan,2018-01-20T06:00:00+08:00,2018-01-21T06:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-20,2018-01-20T07:05:00+08:00,2018-01-20T08:06:15+08:00,20.0,10.0,NNW,Thundery Showers,TL,95.0,55.0,6 AM 20 Jan - 6 AM 21 Jan,2018-01-20T06:00:00+08:00,2018-01-21T06:00:00+08:00,33.0,24.0,6 pm 20 Jan to 6 am 21 Jan,2018-01-20T18:00:00+08:00,2018-01-21T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-20,2018-01-20T11:40:00+08:00,2018-01-20T12:06:16+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,12 PM 20 Jan - 12 PM 21 Jan,2018-01-20T12:00:00+08:00,2018-01-21T12:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Partly Cloudy (Day),PC,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Partly Cloudy (Day),PC
2018-01-20,2018-01-20T11:40:00+08:00,2018-01-20T12:06:16+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,12 PM 20 Jan - 12 PM 21 Jan,2018-01-20T12:00:00+08:00,2018-01-21T12:00:00+08:00,33.0,24.0,6 pm 20 Jan to 6 am 21 Jan,2018-01-20T18:00:00+08:00,2018-01-21T06:00:00+08:00,Partly Cloudy (Night),PN,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Partly Cloudy (Night),PN
2018-01-20,2018-01-20T11:40:00+08:00,2018-01-20T12:06:16+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,12 PM 20 Jan - 12 PM 21 Jan,2018-01-20T12:00:00+08:00,2018-01-21T12:00:00+08:00,33.0,24.0,6 am to Midday 21 Jan,2018-01-21T06:00:00+08:00,2018-01-21T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-20,2018-01-20T13:49:00+08:00,2018-01-20T14:21:15+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,12 PM 20 Jan - 12 PM 21 Jan,2018-01-20T12:00:00+08:00,2018-01-21T12:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-20,2018-01-20T13:49:00+08:00,2018-01-20T14:21:15+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,12 PM 20 Jan - 12 PM 21 Jan,2018-01-20T12:00:00+08:00,2018-01-21T12:00:00+08:00,33.0,24.0,6 pm 20 Jan to 6 am 21 Jan,2018-01-20T18:00:00+08:00,2018-01-21T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-20,2018-01-20T13:49:00+08:00,2018-01-20T14:21:15+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,12 PM 20 Jan - 12 PM 21 Jan,2018-01-20T12:00:00+08:00,2018-01-21T12:00:00+08:00,33.0,24.0,6 am to Midday 21 Jan,2018-01-21T06:00:00+08:00,2018-01-21T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-20,2018-01-20T17:28:00+08:00,2018-01-20T18:21:16+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,12 PM 20 Jan - 12 PM 21 Jan,2018-01-20T12:00:00+08:00,2018-01-21T12:00:00+08:00,33.0,24.0,Midday to 6 pm 20 Jan,2018-01-20T12:00:00+08:00,2018-01-20T18:00:00+08:00,Cloudy,CL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Cloudy,CL
2018-01-20,2018-01-20T17:28:00+08:00,2018-01-20T18:21:16+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,12 PM 20 Jan - 12 PM 21 Jan,2018-01-20T12:00:00+08:00,2018-01-21T12:00:00+08:00,33.0,24.0,6 pm 20 Jan to 6 am 21 Jan,2018-01-20T18:00:00+08:00,2018-01-21T06:00:00+08:00,Partly Cloudy (Night),PN,Thundery Showers,TL,Partly Cloudy (Night),PN,Thundery Showers,TL,Partly Cloudy (Night),PN
2018-01-20,2018-01-20T17:28:00+08:00,2018-01-20T18:21:16+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,12 PM 20 Jan - 12 PM 21 Jan,2018-01-20T12:00:00+08:00,2018-01-21T12:00:00+08:00,33.0,24.0,6 am to Midday 21 Jan,2018-01-21T06:00:00+08:00,2018-01-21T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-20,2018-01-20T18:10:00+08:00,2018-01-20T19:06:14+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,6 PM 20 Jan - 6 PM 21 Jan,2018-01-20T18:00:00+08:00,2018-01-21T18:00:00+08:00,33.0,24.0,6 pm 20 Jan to 6 am 21 Jan,2018-01-20T18:00:00+08:00,2018-01-21T06:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-20,2018-01-20T18:10:00+08:00,2018-01-20T19:06:14+08:00,20.0,10.0,NW,Thundery Showers,TL,95.0,60.0,6 PM 20 Jan - 6 PM 21 Jan,2018-01-20T18:00:00+08:00,2018-01-21T18:00:00+08:00,33.0,24.0,6 am to Midday 21 Jan,2018-01-21T06:00:00+08:00,2018-01-21T12:00:00+08:00,Thundery Showers,TL,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Thundery Showers,TL,Thundery Showers,TL
